sample_id,label,g__Pyramidobacter,g__Alistipes,g__Parabacteroides,g__Phocaeicola,g__Collinsella,g__Bacteroides,g__Gemmiger,g__Oscillospiraceae_unclassified,g__Odoribacter,g__Phascolarctobacterium,g__Vescimonas,g__Ruthenibacterium,g__GGB9715,g__Ruminococcus,g__Blautia,g__Evtepia,g__Anaerobutyricum,g__Butyricimonas,g__Faecalibacterium,g__Hungatella,g__Desulfovibrio,g__Mediterraneibacter,g__Christensenella,g__GGB9760,g__Lentihominibacter,g__Clostridium,g__Ligilactobacillus,g__Eggerthella,g__Dorea,g__Anaerotruncus,g__Raoultibacter,g__Candidatus_Cibionibacter,g__Streptococcus,g__Erysipelatoclostridium,g__GGB3433,g__Bilophila,g__Coprococcus,g__Escherichia,g__Eubacteriaceae_unclassified,g__GGB3653,g__Wujia,g__Romboutsia,g__GGB3345,g__Limosilactobacillus,g__Agathobaculum,g__Bifidobacterium,g__Roseburia,g__Intestinimonas,g__Candidatus_Nanosynsacchari,g__Segatella,g__GGB41458,g__Lachnoclostridium,g__Lachnospiraceae_unclassified,g__Faecalibacillus,g__Anaerofustis,g__Faecalicatena,g__Lachnospira,g__Eubacterium,g__Coprobacillus,g__Candidatus_Saccharibacteria_unclassified,g__Anaerostipes,g__Fusicatenibacter,g__GGB2998,g__GGB12798,g__Enterococcus,g__Provencibacterium,g__Lactobacillus,g__Holdemania,g__GGB3061,g__Coprobacter,g__Oscillibacter,g__Dysosmobacter,g__Simiaoa,g__Enterocloster,g__Emergencia,g__Brotolimicola,g__Intestinibacter,g__Parascardovia,g__Megamonas,g__Fumia,g__GGB2848,g__Wansuia,g__GGB3632,g__Flavonifractor,g__Actinomyces,g__Clostridiaceae_unclassified,g__Parasutterella,g__GGB4456,g__Lancefieldella,g__Neobittarella,g__Schaalia,g__Mogibacterium,g__GGB4683,g__GGB3256,g__GGB9342,g__Gordonibacter,g__Paraprevotella,g__GGB9699,g__GGB4578,g__GGB9634,g__GGB9730,g__Turicibacter,g__Sutterella,g__Klebsiella,g__GGB9365,g__Oliverpabstia,g__Anaerotignum,g__GGB51441,g__GGB9770,g__Anaeromassilibacillus,g__GGB2982,g__GGB9707,g__Eubacteriales_unclassified,g__Tyzzerella,g__Massilioclostridium,g__Hydrogeniiclostridium,g__GGB9614,g__GGB9524,g__Haemophilus,g__Lacrimispora,g__GGB9561,g__Pseudoflavonifractor,g__GGB33586,g__GGB35068,g__Jingyaoa,g__GGB2653,g__Clostridia_unclassified,g__GGB52130,g__Veillonella,g__Lawsonibacter,g__Bacteria_unclassified,g__GGB9616,g__GGB4552,g__GGB9501,g__Enterobacter,g__GGB3444,g__Anaerofilum,g__GGB3304,g__Massiliimalia,g__Lactonifactor,g__GGB9646,g__GGB36267,g__Granulicatella,g__GGB3005,g__GGB9719,g__Lachnotalea,g__GGB3619,g__Akkermansia,g__GGB3109,g__GGB9512,g__Barnesiella,g__GGB3363,g__Megasphaera,g__Jutongia,g__GGB9747,g__GGB9559,g__Hydrogenoanaerobacterium,g__Phocea,g__GGB9766,g__GGB9359,g__Actinobaculum,g__Propionibacterium,g__GGB33469,g__Zhenpiania,g__GGB58233,g__GGB9531,g__Dialister,g__Faecalimonas,g__GGB9759,g__GGB3740,g__Lactococcus,g__Amedibacillus,g__GGB12785,g__Gemella,g__GGB3278,g__GGB4684,g__Adlercreutzia,g__GGB9635,g__GGB9758,g__GGB9708,g__Mesosutterella,g__Allisonella,g__GGB51647,g__Rothia,g__GGB13493,g__GGB9627,g__GGB13404,g__GGB51959,g__GGB9595,g__GGB9813,g__GGB9593,g__Senegalimassilia,g__GGB9602,g__Oxalobacter,g__GGB9597,g__Eisenbergiella,g__GGB3321,g__GGB9790,g__GGB3612,g__GGB9502,g__Citrobacter,g__GGB9534,g__GGB2980,g__GGB9444,g__Dielma,g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,g__Negativibacillus,g__GGB9590,g__Peptostreptococcus,g__Bittarella,g__GGB3537,g__GGB45613,g__Cuneatibacter,g__GGB9781,g__GGB4585,g__GGB4605,g__GGB3277,g__Sellimonas,g__GGB3175,g__Longicatena,g__GGB9302,g__Weissella,g__GGB9345,g__Cloacibacillus,g__GGB51884,g__GGB3818,g__GGB36331,g__GGB9712,g__Scardovia,g__Leuconostoc,g__Corynebacterium,g__GGB3550,g__Holdemanella,g__Massilimicrobiota,g__Fusobacterium,g__Butyricicoccus
CRR1012468,1,34.38693,31.2897,3.1112200000000003,2.0882,1.7112,2.4161,1.16715,0.92015,0.74342,0.6789,0.67883,0.64278,0.63343,0.6743000000000001,0.8479500000000001,0.44043,0.57629,0.3578,0.60945,0.32814,0.32558,0.5164699999999999,0.32017,0.30278,0.33140000000000003,0.29131999999999997,0.24533,0.23673999999999998,0.25557,0.20596,0.20177,0.18923,0.17969000000000002,0.16207,0.15372,0.13189,0.12097,0.10622,0.08583,0.08175,0.0604,0.05104,0.04769,0.04522,0.04399,0.05671,0.07067999999999999,0.03469,0.03307,0.03007,0.02982,0.0296,0.031869999999999996,0.029,0.02234,0.02075,0.0198,0.02035,0.01813,0.01899,0.0176,0.02057,0.01667,0.01646,0.01482,0.01407,0.01177,0.01116,0.00976,0.00845,0.00805,0.00721,0.00658,0.00801,0.00613,0.00612,0.00575,0.00548,0.00477,0.00419,0.00313,0.00307,0.00263,0.00256,0.00189,0.00183,0.00142,0.00141,0.00131,0.00107,0.00106,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012470,1,0.00833,9.64053,1.74993,7.20411,0.04835,30.02362,0.0,0.16919,0.03631,1.77537,0.28307,0.6771,1.70025,10.576319999999999,0.9318599999999999,0.12643,0.12169,0.10874,2.2206799999999998,0.0,0.0,1.4641099999999998,0.00439,0.0,0.01307,0.5795699999999999,0.0,0.00027,0.57214,0.02346,0.0,5.93602,0.17424999999999996,0.0,0.0,0.18693,0.28677,0.15435,0.01651,0.0,0.30895,0.0,0.05562,0.0,1.43771,0.11784,3.3341,0.0077800000000000005,0.01666,0.0,0.0,0.00931,0.62282,0.26139,0.0,0.23481000000000002,0.18008,0.24418,0.04329,0.0393,0.02725,0.13146,0.0,0.0,0.0,0.0077,0.0,0.01462,0.0,0.0,3.5311199999999996,0.37388,0.28963,0.05121,0.00313,0.0,0.0,0.0,0.84027,0.0,0.0,0.0,0.0,0.18624,0.0,0.90856,0.0,0.0,0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.00521,0.0,0.01547,0.0,0.0,0.0,0.0,0.194,0.12599,0.0,0.0,0.11769,0.0,0.0,0.0,0.06826,0.07583,0.01177,0.0,0.0,0.0,0.02054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158,0.03278,0.01338,0.01733,0.31521,0.01497,0.00999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.80535,0.61748,0.3211,0.29632,0.06727,0.06072,0.05886,0.05038,0.04711,0.03008,0.02963,0.01753,0.0114,0.0096,0.00768,0.00517,0.00277,0.00269,0.00141,0.00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012471,1,0.00471,8.97305,0.2567,3.87238,0.16969,1.7048800000000004,0.11462,0.31061,0.35481,0.07647,0.07093,0.04137,1.89351,0.23822,0.37946,0.01757,0.2081,0.11952,0.9254399999999999,0.0,0.0,0.29271,0.0,0.03206,0.01447,0.18606999999999999,0.31793,0.0,0.30223,0.00097,0.0,0.39779,0.5116600000000001,0.0,0.0,0.02554,1.10365,0.04847,0.57055,1.20942,0.32736,0.02275,0.0,0.80513,0.11389,0.86102,5.48155,0.00898,0.00062,10.37648,0.00608,0.0,1.2272,0.05595,0.0,0.18639999999999998,1.32166,0.25442,0.0,0.0,0.08186,0.12734,0.00346,0.0,0.0,0.0,0.00687,0.00704,0.00887,0.09144,2.11911,0.00289,0.59593,0.0,0.0,0.14678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16398999999999997,0.0,0.0,0.0,0.0,0.00272,0.0,1.88514,0.0,0.20555,0.0,0.3807,0.00689,0.01348,0.00764,0.03113,0.0,0.01999,0.43371,0.01781,0.02816,0.19236999999999999,0.00057,0.0,0.0,0.0,0.0819,0.00451,0.0,0.0,0.0,0.0,0.01901,0.01075,0.0,0.00199,0.0,0.0,0.00546,0.00993,0.00435,0.0,0.00105,0.27734,0.0,0.00272,0.01029,0.31339,0.0,0.0,0.0,0.0,0.15568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808,0.0,0.0,0.02367,1.0468,0.0,0.04562,0.0,0.76506,0.00201,0.00478,0.0,0.0127,0.0,0.0,0.0,0.02694,0.02232,0.0,0.0,0.01366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86499,0.12054,0.01389,0.05708,0.26311,0.31378,0.12234,0.01236,1.69802,0.0,0.45593,0.0,0.00721,0.0001,0.10822,0.32344,0.00904,0.0169,0.12833,0.0,0.00502,0.0,0.02902,0.0,0.10788,0.00843,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.01204,0.0,0.0,0.0,0.0,0.0,0.02752,0.0,0.00301,0.0,0.01454,0.0,0.0,0.06061,0.00179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012474,1,0.0,14.98683,6.3316099999999995,8.20386,0.26252,19.75662,0.0,0.19478,1.07898,0.0,0.0,0.28693,0.0,0.66618,0.3548,0.0,0.0,0.54089,3.37136,0.03311,0.22093,2.61416,0.0,0.0,0.0,1.4124599999999998,0.0,0.0,0.0,0.0,0.01047,0.0,0.88044,0.66357,0.0,0.03886,0.0,16.83358,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0313,0.0,3.67574,0.0,0.63305,0.0,0.0,0.0,0.1537,0.0,0.0,0.01082,0.0,0.08003,0.0,0.0,0.0,0.0,0.0,0.0,0.18319,0.0,0.0,0.09427,0.25827,0.0,2.4220799999999993,0.0,0.06176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60294,0.00268,0.02688,0.0,0.0,0.0,0.00901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02908,1.15328,0.0,0.0,0.01081,0.0,0.0,0.0,0.0,0.0,0.17673,3.88179,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.64516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02415,0.06766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09788,0.0,0.0,0.0,0.0628,0.0,0.0,0.0,0.06325,0.04921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.34705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012480,1,0.0,4.915569999999999,0.8273,8.01248,0.90475,2.68597,0.22219,0.0701,0.19047,0.00586,0.0117,0.06421,0.0,3.79739,6.460439999999999,0.12583,3.39168,0.26815,10.44886,0.0,0.0,1.57553,0.0,0.18543,0.00216,1.2209100000000004,0.53721,0.00779,0.81737,0.0,0.0,0.57412,0.6534800000000001,0.02417,0.0,0.07537,0.68089,0.03898,0.0,0.05266,1.8467,1.45,0.02394,0.02179,1.09942,0.18367,1.7436399999999999,0.0,0.01812,16.05007,0.0,0.0,1.4279799999999998,0.17359,0.0,0.30216,0.10475999999999999,0.24341000000000002,0.0,0.03791,0.21719,0.7835,0.00253,0.0,0.0,0.0,0.031,0.00109,0.0,0.0,2.0463400000000003,0.02693,0.50165,0.0,0.0,0.60838,0.0,0.0,0.77964,0.0,0.0,0.00393,0.20744,0.01637,0.00789,0.24683000000000002,0.42187,0.0,0.0,0.0,0.0006,0.00239,0.39148,0.0,0.01767,0.00945,0.0,0.02565,0.0,0.0,0.03495,0.01496,0.0,0.11684,0.0097,0.0,0.15513,0.02967,0.0,0.0,0.01652,0.01203,0.06645,0.0,0.0,0.0,0.01201,0.0,0.51199,0.02929,0.0,0.0,0.0,0.01352,0.00572,0.0,0.00893,0.04084,0.11069000000000001,0.0013,0.02973,0.13466,0.0,0.0,0.02055,0.0,0.0,0.00169,0.0,0.0,0.0,0.0,0.00547,0.0,0.0,0.0,0.11577,2.51989,0.05253,0.0,0.78182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154,0.0,0.0,0.02802,0.0,0.0,0.0,0.0,0.02942,0.02408,0.0,0.0,0.0,0.0,4.59608,1.40376,0.44119,0.15934,0.08801,0.08321,0.04728,0.02505,0.02032,0.01729,0.01693,0.01405,0.00536,0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012487,1,0.0,0.9000499999999999,1.00256,14.00451,0.0,10.791299999999998,0.78106,0.01226,0.0,0.00312,0.37573,0.08944,0.94611,12.443130000000002,0.71823,0.0,0.25737,0.1487,3.3735399999999998,0.00315,0.01543,0.9141899999999998,0.009729999999999999,0.0,0.01764,0.84743,0.0,0.07936,0.33357000000000003,0.03266,0.00103,0.87238,0.08073,0.0,0.0,0.0,1.28831,0.0,0.15428,0.02953,0.0,0.02058,0.4113,0.0,0.17702,3.6865,5.86645,0.0133,0.0,0.0,0.0,0.0,6.491489999999999,0.60136,0.00017,0.0089,0.49619,0.12476000000000001,0.0,0.0,0.79706,0.91896,0.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.7792600000000001,0.03875,4.04374,0.007859999999999999,0.0,0.10594,0.0,0.0,0.0,0.0,0.00139,0.0,0.0,0.03581,0.0,0.60441,0.0,0.0,0.0,0.00405,0.0,0.0,0.0,0.0,0.0,0.0,0.47887,0.14173,0.0,0.0,0.0,0.0,0.0,1.24551,0.15515,0.03429,0.07796,0.00453,0.0,0.0,0.15769,0.0,0.052250000000000005,0.0,0.0,0.0,0.00634,0.0,0.0,0.0063,0.0,0.00115,0.04484,0.0,0.0,0.0,0.00265,0.0,0.0,0.02323,0.01905,0.0,2.91966,0.0,0.0,0.00232,0.0,0.0,0.0,0.0,0.02764,0.0,0.0,0.0,0.0,0.00019,0.0,0.00084,0.35988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07247,0.0,0.0,0.0,0.0,0.0,0.0,0.05058,0.0,0.0,0.0,0.0,0.0,8.76669,0.0,0.0,0.09572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.0,0.0,0.0,0.00322,0.0,0.01022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974,0.0,0.11209,0.0,0.0,0.0,0.0,0.15023,0.0,0.0,0.0,0.02959
CRR1012491,1,0.0,0.0,0.94107,4.24299,0.0,8.52549,0.76661,0.0,0.40898,0.0,0.0,0.13364,0.0,1.3806100000000001,2.61314,0.0,1.06077,0.0,4.65704,0.0,0.0,1.3943,0.0,0.0,0.0,2.83493,0.0265,0.09037999999999999,0.0,0.0,0.0,4.16261,0.8681,0.33597,0.0,0.12835,0.0,1.0287,0.0,0.0,0.0,0.3799,0.0,0.0,0.0,0.0,3.93726,0.01059,0.00604,0.0,0.0,0.00493,16.96469,0.0,0.0,0.0044,0.33779,0.32269,0.0,0.0,0.0,0.30468,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78842,0.0,0.11869,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.55085,0.02939,4.78847,1.09414,0.06052,0.0,0.0,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07292,0.0,0.0,0.03446,0.20868,0.0,0.0,0.0,0.0,0.10278,0.05452,0.0,0.0,0.0,0.0,0.0,0.01284,0.07988,0.0,0.31638,0.00302,0.11474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01325,0.0,0.06186,0.0,0.0,4.23283,0.31667,0.0,0.0,1.04993,0.0,0.02598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,10.64374,0.0347,0.0,2.06244,0.0,0.00955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.0,0.0,0.0,0.00087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012495,1,0.0,0.26728,0.12722,1.26973,0.00096,1.1016000000000001,1.74568,0.0,0.0,0.0,0.09437,0.14428,0.0,19.129640000000002,10.066260000000002,0.0,4.94224,0.00219,1.22307,0.0,0.0,1.8774,0.0,0.0,0.0,5.946420000000001,0.13049,0.14135,1.0289,0.01578,0.0,8.64352,0.3796900000000001,0.01138,0.01416,0.2528,0.0,3.60985,0.0,0.00441,0.00252,0.21482,0.0,0.00791,4.45767,0.07459,6.729080000000001,0.01265,0.00873,0.0,0.0,0.13584,0.0,0.57268,0.00093,0.00063,0.13993,0.38892,0.0,0.0384,1.3842,3.63516,0.0,0.0,0.04302,0.0,0.0,0.04819,0.0,0.0,0.01401,0.00644,0.00265,0.9782399999999999,0.0,0.02321,0.00694,0.00676,0.0,0.0,0.0,0.0,0.0,0.05878,0.03425,1.00312,0.0,0.02737,0.01069,0.00194,0.00312,0.0,0.0,0.0,0.0,0.05209,0.0,0.00411,0.0,0.0,0.0,0.09363,0.0,0.0,0.0,0.0,0.0629,0.05395,0.0,0.05377,0.0,0.0,0.15099,0.0,0.0,0.0,0.00629,0.0,0.00723,0.20657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00464,0.0,0.0,0.0,0.0,0.0,0.08703,0.0,0.0,0.0,0.19765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0514,0.22284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611,0.0,0.11632,0.0,0.0,0.01552,0.0,0.0,0.0,0.0,0.0,8.47478,0.0,0.0,0.0,0.0,0.0,0.00951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012518,1,0.0,0.0,0.15878,16.813940000000002,0.36274,14.06578,0.0,0.0,0.0,0.47394,0.0,0.82468,0.0,0.0,9.15915,0.0,6.41871,0.0,4.44243,0.00597,0.0,0.5856,0.0,0.0,0.0,0.10845,0.0,0.73746,1.01631,0.0,0.0,0.0,0.4052,0.7578699999999999,0.0,0.03797,0.82939,0.0,0.0,0.0,0.0,0.01697,0.0,0.0,1.11819,12.45391,2.0495,0.0,0.01255,0.0,0.0,0.04477,0.0,1.21975,0.0,0.03552,0.0,0.0,0.03248,0.0063,7.00058,1.9927,0.0,0.00983,0.07845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09405,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.95364,0.02446,0.0,0.0,0.0,0.0,0.0,0.00028,0.01928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895,0.0,0.9079699999999999,0.0,0.17897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85411,0.0,0.0,0.0,0.0,0.0,0.03428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.00452,0.0,0.0,0.0,0.0,6.1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6122,0.5751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012523,1,0.0,0.09383999999999999,0.11377,0.75608,6.93148,1.3846800000000001,6.60674,0.0,0.03525,1.27183,0.0,0.11485,0.0,3.3729400000000003,2.27884,0.24616,0.44829,0.0,2.2811,0.0,0.0,1.2316099999999999,0.00469,0.0,0.07057,0.38644999999999996,2.79918,0.18066,6.45891,0.0,0.02552,0.0,11.67296,0.09894,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.77987,18.71854,5.38959,0.0,0.00286,0.0,0.0,0.02371,19.61662,0.0,0.00084,0.0,0.0,1.05155,0.0,0.06473999999999999,0.22764,0.89872,0.0,0.01407,0.00192,0.0,0.35486,0.0,0.0,0.0,0.0,0.00014,0.13132,0.0,0.0,0.00657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54157,0.01651,0.69554,0.1177,0.0,0.00247,0.0,0.021670000000000002,0.01036,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334,0.09031,0.0,0.0,0.0,0.0,0.01577,0.0,0.0,0.0,0.00535,0.0,0.02783,0.01193,0.0,0.0,0.0,0.0264,0.0,0.0,0.0272,0.0,0.31062,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.33247,0.0,0.0,0.10786,0.08885,0.0,0.0,0.0,0.00868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07818,0.0,0.0,0.0,0.01347,0.01765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.03997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00399,0.0,0.0,0.0,0.0
CRR1012527,1,0.0,2.50415,1.74165,19.022840000000002,0.26782,43.56275,0.0,0.0,0.0,3.47389,0.0,0.0,0.0,0.33905,0.80728,0.0,0.10826,0.0,11.54436,0.24009,0.0,0.47264000000000006,0.0,0.0,0.0,0.34812,0.44606,0.03428,0.0,0.0,0.0,0.0,0.37265,0.15933,0.0,0.0,0.0,0.32421,0.0,0.0,0.0,0.0,0.0,0.11441,1.71043,0.01533,3.20316,0.0,0.0,0.0,0.0,0.14939,0.0,0.0,0.0,0.08746,0.0,0.23699,0.0,0.0,2.12985,1.1362,0.0,0.0,0.0,0.0,0.18608,0.20818,0.0,0.0,0.0,0.0,0.0,0.51024,0.0,0.0,0.02033,0.0,0.0,0.0,0.0,0.0,0.0,0.55198,0.0,0.35709,0.73717,0.0,0.0,0.01412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653,0.0,0.00328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53246,0.00503,0.0,0.0,0.0,0.00236,0.33987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43046,0.0,0.0,0.50336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21145,0.01121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01554,0.0,0.0,0.0041,0.0
